%Reference (Lon,Lat): -178.03912286128747,51.89182066981587, Dimensions: 584,1046, Extent: -178.23947255962042,-177.9490126888034,51.771210869054066,51.93343579690399
-178.218 51.884 -164.401062 39.484486 -0.074704 0.000686485 179 180 77 79  
-178.218 51.883 -164.401062 39.48513 -0.070253 0.000670918 180 182 77 79  
-178.218 51.884 -164.401062 39.483566 -0.070716 0.001414752 179 180 79 81  
-178.218 51.883 -164.401062 39.483398 -0.066989 0.000212259 180 182 79 81  
-178.216 51.887 -164.401062 39.474937 -0.090192 0.004491139 166 168 81 85  
-178.215 51.888 -164.401062 39.472206 -0.040387 0.001926172 164 166 85 89  
-178.216 51.887 -164.401062 39.473053 -0.057063 0.001103747 166 168 85 89  
-178.217 51.887 -164.401062 39.475952 -0.056695 0.000904058 168 170 81 85  
-178.217 51.886 -164.401062 39.4776 -0.062141 0.000342386 170 171 81 83  
-178.217 51.886 -164.401062 39.479153 -0.064897 0.000975667 171 173 81 83  
-178.216 51.886 -164.401062 39.477085 -0.058708 5.3464e-05 170 171 83 85  
-178.216 51.886 -164.401062 39.478245 -0.060506 0.000972693 171 173 83 85  
-178.216 51.887 -164.401062 39.473831 -0.056466 0.000602719 168 170 85 89  
-178.216 51.886 -164.401077 39.475559 -0.060065 0.000288079 170 173 85 89  
-178.214 51.888 -164.401062 39.469688 -0.034093 0.00238307 164 166 89 93  
-178.214 51.887 -164.401062 39.470001 -0.050714 0.000779199 166 168 89 93  
-178.213 51.888 -164.401062 39.466408 -0.056096 0.00263332 164 166 93 97  
-178.213 51.887 -164.401062 39.467285 -0.057579 0.003246819 166 168 93 97  
-178.214 51.887 -164.401062 39.471062 -0.054446 0.000621464 168 170 89 93  
-178.214 51.886 -164.401077 39.472027 -0.061716 0.000462525 170 173 89 93  
-178.213 51.887 -164.401062 39.467625 -0.054153 0.000408201 168 170 93 97  
-178.213 51.886 -164.401077 39.469151 -0.060135 0.000320751 170 173 93 97  
-178.217 51.885 -164.401062 39.479607 -0.062277 0.000391038 173 175 81 85  
-178.217 51.885 -164.401062 39.480431 -0.061399 0.00100382 175 177 81 85  
-178.216 51.885 -164.401062 39.476753 -0.063335 0.000375167 173 175 85 89  
-178.216 51.885 -164.401062 39.477753 -0.060379 0.000938499 175 177 85 89  
-178.217 51.884 -164.401062 39.480835 -0.067657 0.00045615 177 179 81 85  
-178.217 51.883 -164.401077 39.481125 -0.066099 0.000323704 179 182 81 85  
-178.216 51.884 -164.401062 39.477566 -0.065629 0.0006432 177 179 85 89  
-178.216 51.883 -164.401077 39.478668 -0.06856 0.000198369 179 182 85 89  
-178.214 51.885 -164.401062 39.474327 -0.06143 0.000351329 173 175 89 93  
-178.214 51.885 -164.401062 39.47427 -0.063087 0.000262195 175 177 89 93  
-178.213 51.885 -164.401062 39.470337 -0.062249 0.00031035 173 175 93 97  
-178.213 51.885 -164.401062 39.471458 -0.065365 0.000381398 175 177 93 97  
-178.214 51.884 -164.401062 39.475353 -0.064779 0.00020687 177 179 89 93  
-178.214 51.883 -164.401077 39.475971 -0.068778 0.000258068 179 182 89 93  
-178.213 51.884 -164.401062 39.472233 -0.069585 0.00042974 177 179 93 97  
-178.213 51.883 -164.401077 39.472752 -0.066563 0.000105708 179 182 93 97  
-178.211 51.892 -164.401062 39.458855 -0.038807 0.001869764 146 150 97 105  
-178.212 51.892 -164.401062 39.460258 -0.056476 4.771e-06 150 152 97 101  
-178.212 51.891 -164.401077 39.4608 -0.040698 0.000835831 152 155 97 101  
-178.211 51.892 -164.401062 39.457741 -0.052002 0.001296636 150 152 101 105  
-178.211 51.891 -164.401077 39.459213 -0.0485 0.000482699 152 155 101 105  
-178.21 51.893 -164.401062 39.453682 -0.022847 0.001243548 146 148 105 109  
-178.21 51.892 -164.401062 39.454491 -0.03231 0.000841191 148 150 105 109  
-178.209 51.893 -164.401062 39.450974 -0.037058 0.000458347 146 148 109 113  
-178.209 51.892 -164.401062 39.452164 -0.040937 0.000265278 148 150 109 113  
-178.21 51.892 -164.401062 39.455719 -0.044533 0.000419251 150 152 105 109  
-178.21 51.891 -164.401077 39.456421 -0.036492 0.000837618 152 155 105 109  
-178.209 51.892 -164.401062 39.452934 -0.036769 0.000450293 150 152 109 113  
-178.209 51.891 -164.401077 39.453274 -0.040933 0.000623849 152 155 109 113  
-178.212 51.89 -164.401062 39.462044 -0.036659 0.00133097 155 157 97 101  
-178.212 51.89 -164.401062 39.462322 -0.035454 0.000684107 157 159 97 101  
-178.211 51.89 -164.401062 39.459633 -0.033952 0.000831962 155 157 101 105  
-178.211 51.89 -164.401062 39.460152 -0.034487 0.001489833 157 159 101 105  
-178.212 51.889 -164.401062 39.463051 -0.03759 0.000317746 159 161 97 101  
